Computer Printout Paper with Letter-Trim Perforations,Carlos Soltero,26116,81.71,18.97,9.03,Northwest Territories,Paper,0.37
Bush Mission Pointe Library,Doug Bickford,26182,-549.27,150.98,66.27,Northwest Territories,Bookcases,0.65
Hon Olson Stacker Stools,Carlos Daly,26272,-4.19,140.81,24.49,Northwest Territories,Chairs & Chairmats,0.57
Xerox 1929,Fred Wasserman,26370,52.02,22.84,5.47,Northwest Territories,Paper,0.39
Home/Office Personal File Carts,Fred Wasserman,26370,63.83,34.76,5.49,Northwest Territories,Storage & Organization,0.6
Avery 507,Sylvia Foulston,26499,8.78,2.88,0.5,Northwest Territories,Labels,0.39
i470,Michelle Lonsdale,26531,1215.44,205.99,5.26,Northwest Territories,Telephones and Communication,0.56
3M Organizer Strips,Sylvia Foulston,26567,-44.07,5.4,7.78,Northwest Territories,Binders and Binder Accessories,0.37
"Imation 3.5 IBM Diskettes, 10/Box",Sylvia Foulston,26567,-100.51,8.46,8.99,Northwest Territories,Computer Peripherals,0.79
"GE 4 Foot Flourescent Tube, 40 Watt",Sylvia Foulston,26567,-17.75,14.98,8.99,Northwest Territories,Office Furnishings,0.39
300 Series Non-Flip,Sylvia Foulston,26567,1374.95,155.99,8.08,Northwest Territories,Telephones and Communication,0.6
"Executive Impressions 13"" Chairman Wall Clock",Charlotte Melton,26854,-12.95,25.38,8.99,Northwest Territories,Office Furnishings,0.5
Micro Innovations 104 Keyboard,Barry French,27109,-154.66,10.97,6.5,Northwest Territories,Computer Peripherals,0.64
US Robotics 56K V.92 External Faxmodem,Heather Kirkland,27111,-127.56,99.99,19.99,Northwest Territories,Computer Peripherals,0.52
Fellowes Staxonsteel� Drawer Files,Heather Kirkland,27111,282.18,193.17,19.99,Northwest Territories,Storage & Organization,0.71
Accessory39,Heather Kirkland,27111,-96.34,20.99,3.3,Northwest Territories,Telephones and Communication,0.81
Telescoping Adjustable Floor Lamp,Henry Goldwyn,27264,44.54,19.99,11.17,Northwest Territories,Office Furnishings,0.6
Canon MP41DH Printing Calculator,Frank Price,27392,2509.52,150.98,13.99,Northwest Territories,Office Machines,0.38
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jim Radford,27553,1166.93,370.98,99,Northwest Territories,Storage & Organization,0.65
VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Jim Radford,27553,297.11,179.99,13.99,Northwest Territories,Telephones and Communication,0.57
"Memo Book, 100 Message Capacity, 5 3/8� x 11�",Ralph Knight,27555,65.41,6.74,1.72,Northwest Territories,Paper,0.35
Belkin 6 Outlet Metallic Surge Strip,Delfina Latchford,27680,-46.98,10.89,4.5,Northwest Territories,Appliances,0.59
Xerox 21,Delfina Latchford,27680,-46.89,6.48,6.6,Northwest Territories,Paper,0.37
GBC DocuBind TL200 Manual Binding Machine,Roy Skaria,27778,-105.14,223.98,15.01,Northwest Territories,Binders and Binder Accessories,0.38
"Sauder Forest Hills Library, Woodland Oak Finish",Roy Skaria,27778,-393.96,140.98,36.09,Northwest Territories,Bookcases,0.77
Xerox 1940,Monica Federle,27909,-23.24,54.96,10.75,Northwest Territories,Paper,0.36
Bagged Rubber Bands,Monica Federle,27909,-24.86,1.26,0.7,Northwest Territories,Rubber Bands,0.81
Xerox 1897,Charles McCrossin,28003,-95.92,4.98,6.07,Northwest Territories,Paper,0.36
Poly Designer Cover & Back,Don Miller,28035,89.56,18.99,5.23,Northwest Territories,Binders and Binder Accessories,0.37
Bionaire Personal Warm Mist Humidifier/Vaporizer,Jeremy Lonsdale,28135,520.69,46.89,5.1,Northwest Territories,Appliances,0.46
"Acme� 8"" Straight Scissors",Jeremy Lonsdale,28135,38.23,12.98,3.14,Northwest Territories,"Scissors, Rulers and Trimmers",0.6
Heavy-Duty E-Z-D� Binders,Grant Carroll,28165,-12.8,10.91,2.99,Northwest Territories,Binders and Binder Accessories,0.38
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Carl Ludwig,28289,-46.03,4.98,4.75,Northwest Territories,Paper,0.36
Deluxe Rollaway Locking File with Drawer,Carlos Daly,28486,-517.47,415.88,11.37,Northwest Territories,Storage & Organization,0.57
252,Ralph Knight,28675,4.39,65.99,5.92,Northwest Territories,Telephones and Communication,0.55
6160,Cindy Schnelling,28870,822.4,115.99,2.5,Northwest Territories,Telephones and Communication,0.57
"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Claudia Miner,28871,-56.12,5.02,5.14,Northwest Territories,Computer Peripherals,0.79
Prismacolor Color Pencil Set,Roy Skaria,29030,24.6,19.84,4.1,Northwest Territories,Pens & Art Supplies,0.44
Wilson Jones DublLock� D-Ring Binders,Delfina Latchford,29095,54.46,6.75,2.99,Northwest Territories,Binders and Binder Accessories,0.35
Binder Posts,Edward Hooks,29287,-106.4,5.74,5.01,Northwest Territories,Binders and Binder Accessories,0.39
Epson LQ-570e Dot Matrix Printer,Edward Hooks,29287,2699.67,270.97,28.06,Northwest Territories,Office Machines,0.56
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Don Miller,29510,1292.44,260.98,41.91,Northwest Territories,Bookcases,0.59
Fellowes PB300 Plastic Comb Binding Machine,Grant Carroll,29795,8793.54,387.99,19.99,Northwest Territories,Binders and Binder Accessories,0.38
Rush Hierlooms Collection Rich Wood Bookcases,Grant Carroll,29795,813.83,160.98,35.02,Northwest Territories,Bookcases,0.72
Avery 481,Brad Eason,29861,5.58,3.08,0.99,Northwest Territories,Labels,0.37
Sharp AL-1530CS Digital Copier,Charles McCrossin,30658,6907.61,499.99,24.49,Northwest Territories,Copiers and Fax,0.36
"SAFCO Commercial Wire Shelving, Black",Charles McCrossin,30658,-942.5,138.14,35,Northwest Territories,Storage & Organization,
"Avery Trapezoid Extra Heavy Duty 4"" Binders",Charles McCrossin,30947,261.24,41.94,2.99,Northwest Territories,Binders and Binder Accessories,0.35
Self-Adhesive Address Labels for Typewriters by Universal,Charles McCrossin,30947,183.53,7.31,0.49,Northwest Territories,Labels,0.38
StarTAC Series,Bryan Mills,31077,470.83,65.99,3.9,Northwest Territories,Telephones and Communication,0.55
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Monica Federle,31111,-29.02,7.64,5.83,Northwest Territories,Paper,0.36
Dana Halogen Swing-Arm Architect Lamp,Michelle Lonsdale,31169,109.88,40.97,14.45,Northwest Territories,Office Furnishings,0.57
Global Comet� Stacking Armless Chair,Michelle Lonsdale,31270,801.72,299.05,87.01,Northwest Territories,Chairs & Chairmats,0.57
Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs,Michelle Lonsdale,31270,-328.36,291.73,48.8,Northwest Territories,Chairs & Chairmats,0.56
"Fellowes Internet Keyboard, Platinum",Michelle Lonsdale,31270,-112.44,30.42,8.65,Northwest Territories,Computer Peripherals,0.74
Deluxe Rollaway Locking File with Drawer,Beth Thompson,31364,-539.59,415.88,11.37,Northwest Territories,Storage & Organization,0.57
Luxo Economy Swing Arm Lamp,Cindy Schnelling,31393,-27.31,19.94,14.87,Northwest Territories,Office Furnishings,0.57
"*Staples* vLetter Openers, 2/Pack",Cindy Schnelling,31393,-32.65,3.68,1.32,Northwest Territories,"Scissors, Rulers and Trimmers",0.83
Staples 6 Outlet Surge,Nicole Hansen,31492,-12.25,11.97,4.98,Northwest Territories,Appliances,0.58
Acco Perma� 2700 Stacking Storage Drawers,Nicole Hansen,31492,-21.1,29.74,6.64,Northwest Territories,Storage & Organization,0.7
Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Nicole Hansen,31492,-235.56,95.43,19.99,Northwest Territories,Storage & Organization,0.79
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Cari Schnelling,31558,900.06,300.65,24.49,Northwest Territories,Appliances,0.52
"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Cari Schnelling,31558,455.37,45.19,1.99,Northwest Territories,Computer Peripherals,0.55
Lock-Up Easel 'Spel-Binder',Roy Skaria,31618,147.45,28.53,1.49,Northwest Territories,Binders and Binder Accessories,0.38
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Susan Vittorini,31684,23.48,5.68,1.46,Northwest Territories,Paper,0.39
"Tenex File Box, Personal Filing Tote with Lid, Black",Susan Vittorini,31684,-328.18,15.51,17.78,Northwest Territories,Storage & Organization,0.59
Fellowes Black Plastic Comb Bindings,Sylvia Foulston,31781,-282.61,5.81,8.49,Northwest Territories,Binders and Binder Accessories,0.39
Assorted Color Push Pins,Sylvia Foulston,31781,5.53,1.81,0.75,Northwest Territories,Rubber Bands,0.52
HP Office Paper (20Lb. and 87 Bright),Chad Cunningham,32193,-10.25,6.68,6.93,Northwest Territories,Paper,0.37
Staples Vinyl Coated Paper Clips,Chad Cunningham,32193,37.33,3.93,0.99,Northwest Territories,Rubber Bands,0.39
Canon MP41DH Printing Calculator,Carlos Daly,32229,44.37,150.98,13.99,Northwest Territories,Office Machines,0.38
Newell 310,Carlos Daly,32229,-0.12,1.76,0.7,Northwest Territories,Pens & Art Supplies,0.56
Kensington 7 Outlet MasterPiece Power Center,Grant Carroll,32743,1280.19,177.98,0.99,Northwest Territories,Appliances,0.56
"DAX Metal Frame, Desktop, Stepped-Edge",Julia West,32806,-28.34,20.24,8.99,Northwest Territories,Office Furnishings,0.46
Bush Mission Pointe Library,Roy Skaria,33123,-996.67,150.98,66.27,Northwest Territories,Bookcases,0.65
Accessory21,Cindy Schnelling,33159,-70.97,20.99,0.99,Northwest Territories,Telephones and Communication,0.37
8860,Don Jones,33186,221.18,65.99,5.26,Northwest Territories,Telephones and Communication,0.56
Array� Memo Cubes,Beth Thompson,33377,11.94,5.18,2.04,Northwest Territories,Paper,0.36
"Fiskars 8"" Scissors, 2/Pack",Beth Thompson,33377,47.3,17.24,3.26,Northwest Territories,"Scissors, Rulers and Trimmers",0.56
12 Colored Short Pencils,Alan Barnes,33444,-17.68,2.6,2.4,Northwest Territories,Pens & Art Supplies,0.58
Pizazz� Global Quick File�,Alan Barnes,33444,-30.48,14.97,7.51,Northwest Territories,Storage & Organization,0.57
Imation 5.2GB DVD-RAM,Carl Ludwig,33703,-131.48,60.98,1.99,Northwest Territories,Computer Peripherals,0.5
Acco Perma� 2700 Stacking Storage Drawers,Carl Ludwig,33703,56.26,29.74,6.64,Northwest Territories,Storage & Organization,0.7
Portable Personal File Box,Carl Ludwig,33703,-8.47,12.21,4.81,Northwest Territories,Storage & Organization,0.58
"Snap-A-Way� Black Print Carbonless Speed Message, No Reply Area, Duplicate",Jamie Kunitz,33734,106.53,29.14,4.86,Northwest Territories,Paper,0.38
Ibico Covers for Plastic or Wire Binding Elements,Heather Kirkland,33888,-44.92,11.5,7.19,Northwest Territories,Binders and Binder Accessories,0.4
Hanging Personal Folder File,Heather Kirkland,33888,-35.08,15.7,11.25,Northwest Territories,Storage & Organization,0.6
Tennsco Double-Tier Lockers,Heather Kirkland,33888,965.48,225.02,28.66,Northwest Territories,Storage & Organization,0.72
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Doug Bickford,33894,11.34,9.27,4.39,Northwest Territories,Paper,0.38
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Doug Bickford,33894,-32.48,6.84,8.37,Northwest Territories,"Scissors, Rulers and Trimmers",0.58
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Doug Bickford,33894,-173.15,4.98,4.62,Northwest Territories,Computer Peripherals,0.64
PC Concepts 116 Key Quantum 3000 Keyboard,Doug Bickford,33894,-119.02,32.98,5.5,Northwest Territories,Computer Peripherals,0.75
Epson Stylus 1520 Color Inkjet Printer,Carlos Daly,33922,5353.19,500.97,69.3,Northwest Territories,Office Machines,0.37
Avery 494,Toby Braunhardt,34177,9.47,2.61,0.5,Northwest Territories,Labels,0.39
Self-Adhesive Address Labels for Typewriters by Universal,Toby Braunhardt,34177,73.18,7.31,0.49,Northwest Territories,Labels,0.38
Accessory37,Toby Braunhardt,34177,-83.95,20.99,2.5,Northwest Territories,Telephones and Communication,0.81
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Cari Schnelling,34215,-5.92,5.34,2.99,Northwest Territories,Binders and Binder Accessories,0.38
Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Thomas Seio,34246,-257.11,4.06,6.89,Northwest Territories,Appliances,0.6
AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Thomas Seio,34246,192.33,99.99,19.99,Northwest Territories,Office Machines,0.52
"Peel & Seel� Recycled Catalog Envelopes, Brown",Thomas Seio,34246,1.91,11.58,6.97,Northwest Territories,Envelopes,0.35
Cardinal Poly Pocket Divider Pockets for Ring Binders,Brendan Dodson,34631,-22.28,3.36,6.27,Northwest Territories,Binders and Binder Accessories,0.4
Canon PC1060 Personal Laser Copier,Brendan Dodson,34631,2808.22,699.99,24.49,Northwest Territories,Copiers and Fax,0.41
Sterling Rubber Bands by Alliance,Charlotte Melton,35047,-7.06,4.71,0.7,Northwest Territories,Rubber Bands,0.85
Newell 312,Beth Thompson,35266,33.5,5.84,1.2,Northwest Territories,Pens & Art Supplies,0.55
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Beth Thompson,35266,-998.94,218.75,69.64,Northwest Territories,Tables,0.77
"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Eugene Barchas,35847,-144.27,15.98,8.99,Northwest Territories,Computer Peripherals,0.64
"Avery Flip-Chart Easel Binder, Black",Michelle Lonsdale,36001,-78.36,22.38,15.1,Northwest Territories,Binders and Binder Accessories,0.38
GBC Binding covers,Michelle Lonsdale,36001,51.82,12.95,4.98,Northwest Territories,Binders and Binder Accessories,0.4
R280,Grant Carroll,36134,-413.33,155.99,8.99,Northwest Territories,Telephones and Communication,0.55
Accessory9,Beth Paige,36135,381.17,35.99,3.3,Northwest Territories,Telephones and Communication,0.39
U.S. Robotics 56K Internet Call Modem,Dorothy Wardle,36644,218.72,99.99,19.99,Northwest Territories,Computer Peripherals,0.5
Tennsco Industrial Shelving,Muhammed MacIntyre,36646,-743.96,48.91,35,Northwest Territories,Storage & Organization,0.83
Staples Bulldog Clip,Charlotte Melton,36707,71.56,3.78,0.71,Northwest Territories,Rubber Bands,0.39
"Micro Innovations Micro 3000 Keyboard, Black",Muhammed MacIntyre,37253,-99.55,26.31,5.89,Northwest Territories,Computer Peripherals,0.75
"Fellowes Basic 104-Key Keyboard, Platinum",Claudia Miner,37541,-70.68,20.95,5.99,Northwest Territories,Computer Peripherals,0.65
Xerox 1882,Claudia Miner,37541,98.32,55.98,13.88,Northwest Territories,Paper,0.36
Carina Double Wide Media Storage Towers in Natural & Black,Claudia Miner,37541,-599.54,80.98,35,Northwest Territories,Storage & Organization,0.81
Portable Personal File Box,Brendan Dodson,37634,-36.78,12.21,4.81,Northwest Territories,Storage & Organization,0.58
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Dorothy Wardle,37793,-49.31,13.9,7.59,Northwest Territories,"Scissors, Rulers and Trimmers",0.56
Eldon Cleatmat� Chair Mats for Medium Pile Carpets,Mike Pelletier,37860,-98.31,55.5,52.2,Northwest Territories,Office Furnishings,0.72
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Edward Hooks,38884,-119.84,5.28,5.66,Northwest Territories,Paper,0.4
Hon 94000 Series Round Tables,Edward Hooks,38884,-98.05,296.18,54.12,Northwest Territories,Tables,0.76
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Jamie Kunitz,39364,-1.33,92.23,39.61,Northwest Territories,Office Furnishings,0.67
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Jamie Kunitz,39364,8417.57,1270.99,19.99,Northwest Territories,Binders and Binder Accessories,0.35
"Global High-Back Leather Tilter, Burgundy",Julia West,39457,-1975.26,122.99,70.2,Northwest Territories,Chairs & Chairmats,0.74
Poly Designer Cover & Back,Jeremy Lonsdale,39683,168,18.99,5.23,Northwest Territories,Binders and Binder Accessories,0.37
"Lifetime Advantage� Folding Chairs, 4/Carton",Jeremy Lonsdale,39683,2113.95,218.08,18.06,Northwest Territories,Chairs & Chairmats,0.57
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Jeremy Lonsdale,39683,66.97,20.24,6.67,Northwest Territories,Office Furnishings,0.49
Stockwell Push Pins,Jeremy Lonsdale,39683,6.37,2.18,0.78,Northwest Territories,Rubber Bands,0.52
"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Cindy Schnelling,39846,-62.73,4.98,4.62,Northwest Territories,Computer Peripherals,0.64
8260,Heather Kirkland,40036,-147.36,65.99,8.99,Northwest Territories,Telephones and Communication,0.58
3390,Alan Barnes,40067,519.25,65.99,5.31,Northwest Territories,Telephones and Communication,0.57
"Global Deluxe Stacking Chair, Gray",Hunter Glantz,40132,149.83,50.98,14.19,Northwest Territories,Chairs & Chairmats,0.56
Bevis 36 x 72 Conference Tables,Hunter Glantz,40132,-219.38,124.49,51.94,Northwest Territories,Tables,0.63
"Avery Flip-Chart Easel Binder, Black",Hunter Glantz,40132,-86.2,22.38,15.1,Northwest Territories,Binders and Binder Accessories,0.38
"Howard Miller 16"" Diameter Gallery Wall Clock",Julia West,40160,202.87,63.94,14.48,Northwest Territories,Office Furnishings,0.46
"ACCOHIDE� 3-Ring Binder, Blue, 1""",Carlos Daly,40518,-12.16,4.13,5.04,Northwest Territories,Binders and Binder Accessories,0.38
"Global High-Back Leather Tilter, Burgundy",Barry French,40804,-1775.83,122.99,70.2,Northwest Territories,Chairs & Chairmats,0.74
"Wilson Jones Hanging View Binder, White, 1""",Susan Vittorini,40902,-48.88,7.1,6.05,Northwest Territories,Binders and Binder Accessories,0.39
Boston 1730 StandUp Electric Pencil Sharpener,Carl Jackson,41063,-34.09,21.38,8.99,Northwest Territories,Pens & Art Supplies,0.59
Accessory31,Carl Jackson,41063,42.27,35.99,0.99,Northwest Territories,Telephones and Communication,0.35
Accessory8,Carl Jackson,41063,822.89,85.99,1.25,Northwest Territories,Telephones and Communication,0.39
Fellowes 17-key keypad for PS/2 interface,Alan Barnes,41153,-45.1,30.73,4,Northwest Territories,Computer Peripherals,0.75
Hanging Personal Folder File,Charlotte Melton,41184,-56.06,15.7,11.25,Northwest Territories,Storage & Organization,0.6
Ibico Covers for Plastic or Wire Binding Elements,Beth Thompson,41409,-18.25,11.5,7.19,Northwest Territories,Binders and Binder Accessories,0.4
Hoover Portapower� Portable Vacuum,Bryan Mills,41696,-2088.68,4.48,49,Northwest Territories,Appliances,0.6
Fellowes Command Center 5-outlet power strip,Alan Barnes,42209,-12.82,67.84,0.99,Northwest Territories,Appliances,0.58
SAFCO Arco Folding Chair,Alan Barnes,42209,2795.36,276.2,24.49,Northwest Territories,Chairs & Chairmats,
Accessory12,Beth Paige,42561,298.48,85.99,2.5,Northwest Territories,Telephones and Communication,0.35
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Mike Pelletier,42564,2155.41,200.98,23.76,Northwest Territories,Chairs & Chairmats,0.58
3390,Delfina Latchford,42695,-10.3,65.99,5.31,Northwest Territories,Telephones and Communication,0.57
GBC DocuBind TL300 Electric Binding System,Susan Vittorini,42981,232.44,896.99,19.99,Northwest Territories,Binders and Binder Accessories,0.38
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Dorothy Wardle,43109,-21.85,15.01,8.4,Northwest Territories,Binders and Binder Accessories,0.39
Microsoft Internet Keyboard,Dorothy Wardle,43109,-145.78,20.97,6.5,Northwest Territories,Computer Peripherals,0.78
TDK 4.7GB DVD-R,Dorothy Wardle,43109,-3.96,10.01,1.99,Northwest Territories,Computer Peripherals,0.41
Xerox 1977,Susan Vittorini,43203,-33.69,6.68,5.2,Northwest Territories,Paper,0.37
DAX Solid Wood Frames,Jamie Kunitz,43236,10.68,9.77,6.02,Northwest Territories,Office Furnishings,0.48
Honeywell Enviracaire� Portable Air Cleaner for up to 8 x 10 Room,Fred Wasserman,43267,171.26,76.72,19.95,Northwest Territories,Appliances,0.54
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Doug Bickford,43329,752.37,59.98,3.99,Northwest Territories,Appliances,0.57
8260,Fred Wasserman,43330,337.04,65.99,8.99,Northwest Territories,Telephones and Communication,0.58
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Susan Vittorini,43364,158.98,23.99,6.71,Northwest Territories,Envelopes,0.35
